T19 檔案比對版本來源記錄 20071210

S:蕭鎮國大德提供
O:CBETA 自行掃瞄辨識
4:北美某大德提供
c:CBETA 提供新式標點
b:中華佛教百科文獻基金會提供新式標點
h:陳惠珍大德提供新式標點



S:蕭鎮國大德提供, Text as provided by Mr. Hsiao Chen-Kuo
O:CBETA 自行掃瞄辨識, CBETA OCR Group
4:北美某大德提供, Text as provided by Anonymous from USA
c:CBETA 提供新式標點, Punctuated text as provided by CBETA
b:中華佛教百科文獻基金會提供新式標點, Punctuated text as provided by Chinese Buddhist Literary Foundation
h:陳惠珍大德提供新式標點, Punctuated text as provided by Ms. Chen Hui-Zhen　

比對版本  大正經號-冊-頁  版本   日期       卷數  經名                                                                                 【朝代 譯者或作者】            高麗經號-冊
S4        T0996-19-p0522  V1.0   2000/03/01    1  仁王般若陀羅尼釋                                                                     【唐 不空譯】                     K1373-37
S4        T0997-19-p0525  V1.0   2000/03/01   10  守護國界主陀羅尼經                                                                   【唐 般若共牟尼室利譯】           K1384-37
S4        T0998-19-p0577  V1.0   2000/03/01    1  佛說迴向輪經                                                                         【唐 尸羅達摩譯】                 K1387-37
S4        T0999-19-p0578  V1.0   2000/03/01    3  佛說守護大千國土經                                                                   【宋 施護譯】                     K1096-33
S4        T1000-19-p0594  V1.0   2000/03/01    1  成就妙法蓮華經王瑜伽觀智儀軌                                                         【唐 不空譯】                     K1343-37
S4        T1001-19-p0602  V1.0   2000/03/01    1  法華曼荼羅威儀形色法經                                                               【唐 不空譯】                          -
S4        T1002-19-p0606  V1.0   2000/03/01    1  不空羂索毘盧遮那佛大灌頂光真言                                               【唐 不空譯】                     K1353-37
S4        T1003-19-p0607  V1.0   2000/03/01    2  大樂金剛不空真實三昧耶經般若波羅蜜多理趣釋                                           【唐 不空譯】                     K1333-36
S4        T1004-19-p0617  V1.0   2000/03/01    1  般若波羅蜜多理趣經大樂不空三昧真實金剛薩埵菩薩等一十七聖大曼荼羅義述                 【唐 不空譯】                     K1334-36
S4        T1005A19-p0619  V1.0   2000/03/01    3  大寶廣博樓閣善住祕密陀羅尼經                                                         【唐 不空譯】                     K1298-36
