T20 檔案比對版本來源記錄 20071210

S:蕭鎮國大德提供, Text as provided by Mr. Hsiao Chen-Kuo
4:北美某大德提供, Text as provided by Anonymous from USA
O:CBETA 自行掃瞄辨識, CBETA OCR Group
l:林光明大德提供新式標點, Punctuated text as provided by Mr. Lin Guang-ming
s:西蓮淨苑提供新式標點, Punctuated text as provided by The Seeland Monastery
q:清涼月提供新式標點, Punctuated text as provided by Qing Liang Yue

比對版本  大正經號-冊-頁  版本   日期       卷數  經名                                                                                                                【朝代 譯者或作者】            高麗經號-冊
S4        T1155-20-p0644  V1.0   2000/03/01    1  金剛頂瑜伽最勝祕密成佛隨求即得神變加持成就陀羅尼儀軌                                                                【唐 不空譯】                       -
S4        T1156A20-p0649  V1.0   2000/03/01    1  大隨求即得大陀羅尼明王懺悔法                                                                                        【唐 惟謹述】                                -
S4        T1156B20-p0650  V1.0   2000/03/01    1  宗叡僧正於唐國師所口受                                                                                              【】                                -
S4        T1157-20-p0651  V1.0   2000/03/01    1  香王菩薩陀羅尼呪經                                                                                             【唐 義淨譯】                  K0457-13
S4        T1158-20-p0652  V1.0   2000/03/01    1  地藏菩薩儀軌                                                                                                        【唐 輸婆迦羅譯】                   -
S4        T1159A20-p0652  V1.0   2000/03/01    1  [峚-大+(企-止)]𡇪大道心驅策法                                                                                  【】                                -
S4        T1159B20-p0655  V1.0   2000/03/01    1  佛說地藏菩薩陀羅尼經                                                                                                【】                                -
S4        T1160-20-p0660  V1.0   2000/03/01    1  日光菩薩月光菩薩陀羅尼                                                                                              【】                                -
S4        T1161-20-p0660  V1.0   2000/03/01    1  佛說觀藥王藥上二菩薩經                                                                                              【劉宋 畺良耶舍譯】       K0379-12
S4        T1162-20-p0666  V1.0   2000/03/01    1  持世陀羅尼經                                                                                                        【唐 玄奘譯】                  K0448-13
S4        T1163-20-p0667  V1.0   2000/03/01    1  佛說雨寶陀羅尼經                                                                                                    【唐 不空譯】                  K1295-36
S4        T1164-20-p0669  V1.0   2000/03/01    1  佛說大乘聖吉祥持世陀羅尼經                                                                                          【宋 法天譯】                  K1094-33
