T21 檔案比對版本來源記錄 013100

S:蕭鎮國大德提供, Text as provided by Mr. Hsiao Chen-Kuo
4:北美某大德提供, Text as provided by Anonymous from USA
O:CBETA 自行掃瞄辨識, CBETA OCR Group
x:Xian 提供新式標點, Punctuated text as provided by Xian
C:張革豐大德提供新式標點, Punctuated text as provided by Mr. Zhang Ge-Feng

比對版本  大正經號-冊-頁  版本   日期       卷數  經名                                                               【朝代 譯者或作者】            高麗經號-冊
S4x       T1321-21-p0484  V1.0   2000/03/01    1  佛說施餓鬼甘露味大陀羅尼經                                         【唐 跋馱木阿譯】                   -
S4        T1322-21-p0488  V1.0   2000/03/01    1  新集浴像儀軌                                                       【唐 慧琳述】                       -
S4        T1323-21-p0489  V1.0   2000/03/01    1  除一切疾病陀羅尼經                                                 【唐 不空譯】                  K1300-36
S4        T1324-21-p0490  V1.0   2000/03/01    1  能淨一切眼疾病陀羅尼經                                             【唐 不空譯】                  K1301-36
S4x       T1325-21-p0490  V1.0   2000/03/01    1  佛說療痔病經                                                       【唐 義淨譯】                  K0866-20
S4        T1326-21-p0491  V1.0   2000/03/01    1  佛說呪時氣病經                                                【東晉 曇無蘭譯】                           K0438-13
S4        T1327-21-p0491  V1.0   2000/03/01    1  佛說呪齒經                                                    【東晉 曇無蘭譯】              K0438-13
S4        T1328-21-p0491  V1.0   2000/03/01    1  佛說呪目經                                                    【東晉 曇無蘭譯】                           K0438-13
S4        T1329-21-p0491  V1.0   2000/03/01    1  佛說呪小兒經                                                  【東晉 曇無蘭譯】                           K0438-13
S4        T1330-21-p0491  V1.0   2000/03/01    1  囉嚩拏說救療小兒疾病經                                        【宋 法賢譯】                  K1216-34
S4        T1331-21-p0495  V1.0   2000/03/01   12  佛說灌頂經                                                         【東晉 帛尸梨蜜多羅譯】        K0174-10
S4        T1332-21-p0536  V1.0   2000/03/01    4  七佛八菩薩所說大陀羅尼神呪經                                  【失譯】                       K0433-13
S4        T1333-21-p0561  V1.0   2000/03/01    1  虛空藏菩薩問七佛陀羅尼呪經                                    【失譯】                       K0346-12
S4        T1334-21-p0565  V1.0   2000/03/01    1  如來方便善巧呪經                                              【隋 闍那崛多譯】              K0338-12
S4        T1335-21-p0568  V1.0   2000/03/01    4  大吉義神呪經                                                  【元魏 曇曜譯】                K0434-13
S4        T1336-21-p0580  V1.0   2000/03/01   10  陀羅尼雜集                                                         【失譯】                       K1051-30
S4        T1337-21-p0637  V1.0   2000/03/01    1  種種雜呪經                                                    【北周 闍那崛多譯】            K0318-11
S4        T1338-21-p0640  V1.0   2000/03/01    1  呪三首經                                                      【唐 地婆訶羅譯】                   -
S4        T1339-21-p0641  V1.0   2000/03/01    4  大方等陀羅尼經                                                     【北涼 法眾譯】                K0397-13
